id,name,publishTime
529555236,英雄谁属,2013-01-01 00:00:00.004000
19150995,Golddigger,2000-02-22 00:00:00
515358085,未来形アイドル(TVサイズ),2013-03-20 00:00:00
509646666,真假情话,2008-08-05 00:00:00
437633508,传奇,2010-01-01 00:00:00.007000
485442912,天上人间,2003-07-01 00:00:00
418471279,エアリスのテーマ(Piano Version),2005-09-28 00:00:00
421916321,望月节舞蹈,1999-09-01 00:00:00
1357650852,Gee (Korean ver.),2010-10-20 00:00:00
1346207070,Ladies Night,2017-01-09 00:00:00
444483935,斜,2005-09-15 00:00:00
464246218,わたしEclipse,2014-08-17 00:00:00.007000
569872328,伊犁河畔,1998-01-01 00:00:00
498483740,Rope,2011-04-11 00:00:00
535016713,Trading Stories,2007-06-11 00:00:00.007000
532069076,Sir Main Vijay Bol Raha Hun,1977-12-30 00:00:00.007000
521765559,Timber,2013-12-13 00:00:00.007000
1200884,Bald Bob,2009-03-03 00:00:00.007000
483277576,荣耀,2017-06-09 21:51:13.918000
473157780,Bassoon Concerto No.19 in F Major RV 488:2: Largo,2015-01-01 00:00:00.007000
441352984,“时雨の记”~la pioggia,1998-08-01 00:00:00
572164949,红梅赞,2007-09-28 00:00:00
1341800462,My Baby Thinks He's a Train,2013-03-30 00:00:00
560215743,我要我们在一起,2004-03-01 00:00:00
406791349,この恋おいらのからまわり,1981-02-25 00:00:00.007000
1357912574,至少还有你,2004-04-01 00:00:00
511798041,Twilight,2005-11-28 00:00:00
561823088,Kapitel 17: Der Seewolf (Buch 2) (Teil 10),2016-09-30 00:00:00.007000
1312362355,ペガサス幻想(T.V.Size),2008-07-30 00:00:00
419941389,안만나 (Inst.) - instrumental,2011-09-29 00:00:00.007000
38202957,但愿梦相连,1996-12-10 00:00:00.007000
481448241,"Piano Concerto No. 1 in E-Flat Major, S. 124: I. Allegro maestoso",2011-07-22 00:00:00
1346561620,Rigid Lover,2016-05-13 19:37:46.425000
567047689,D.D.T.,2017-06-23 00:00:00.007000
468090347,High Voltage,2000-10-24 00:00:00.007000
480088546,陶然四季,2014-01-01 00:00:00.004000
483684242,아름답다,2017-03-20 00:00:00.007000
506340318,ONE DAY,2010-01-01 00:00:00.007000
444438751,Your Body Is A Wonderland (Radio Mix),2016-11-24 00:00:00.007000
479927666,乌兰巴托的夜 (Live),2015-03-20 00:00:00.007000
487585088,Odio (In The Style Of Romeo Santos & drake),2014-02-19 00:00:00.007000
17100047,Man-Shake (Remaster),2012-02-13 00:00:00
1334891721,Free Falling,2016-10-30 00:00:00
478639398,にんじゃりばんばん,2012-03-13 00:00:00.007000
1351820083,Heaven On Earth,2004-02-16 00:00:00
499013576,虹之间,2014-10-30 00:00:00.007000
474233640,样（young） Cover：TF Boys,2015-09-17 20:07:54.488000
490529848,"オリジナル[ナムコ クロス カプコン]~いつかきっと,月光(つき)の下で",2005-08-31 00:00:00.007000
428833731,Still Alive,2014-09-10 00:00:00
5284549,爱的诗篇,1989-01-01 00:00:00.004000
446894481,角色,2009-03-09 00:00:00
568921459,Feliz Navidad (Acapella),2009-09-15 00:00:00.007000
39708993,未使用曲1,2002-09-27 00:00:00.007000
486347311,Bila,2014-07-01 00:00:00.007000
569473449,Beyond the Sea (La Mer),2006-05-10 00:00:00.007000
21673837,Donne-moi ta main [Live Cabaret Sauvage 2006-2007],2007-12-31 00:00:00
1356213148,月光小夜曲,1988-11-01 00:00:00
490080359,孤独不苦,2002-11-01 00:00:00
444536620,Yellow,2013-06-23 00:00:00.007000
447480591,闲岁,2015-07-14 00:00:00
464554712,小赖皮之歌Schnappi,2007-02-02 00:00:00.007000
419851198,World Order,2010-07-07 00:00:00.007000
498817408,Ram-pam-pam,2011-11-24 00:00:00.007000
447065998,Darkness Of Greed,2012-11-27 00:00:00.007000
424303783,恋着多喜欢,2006-09-01 00:00:00
488801637,情,2015-12-24 19:17:59.240000
478314855,恋をすると馬鹿を見る,2016-05-30 15:54:59.671000
416122874,Paper Hearts,2014-01-01 00:00:00.004000
1314927154,你一定要幸福（Cover：何洁）,2017-10-03 20:59:43.057000
430612053,アールグレイ - 约束をした日 (女が见た日本の原风景 - 东方风神录),2010-08-14 00:00:00
434717531,要是一生都不老,1992-12-01 00:00:00
498007670,不一样的夏,1998-09-01 00:00:00.007000
560685387,Natural Woman (as made famous by Carole King),2009-04-01 00:00:00.007000
462634169,霜雪千年,2014-01-01 00:00:00.004000
501485195,"L'Art de Preluder, Op. 7: L'Art de Preluder, Op. 7: Prelude in D Major",2008-11-26 00:00:00.007000
407659235,Cafe Au Lait,1995-08-01 00:00:00
439407889,Burning Love,2015-04-15 00:00:00.007000
533234518,Mum And Dad,2011-01-10 00:00:00.007000
420704339,When You're Gone,2004-08-10 00:00:00
429031604,ごめんね　ずっと・・・,2015-03-18 00:00:00.007000
408297759,長い間,2009-08-19 00:00:00.007000
414054697,【胖蛋】纸牌屋 Full Length Edition,2016-05-20 00:38:35.819000
1322543587,应该 (Live),2015-06-05 00:00:00.007000
419138668,Whatever,2016-06-26 23:56:10.748000
475234389,Hello Mr. my yesterday,2011-04-06 00:00:00.007000
514442544,Know My Style (Gizzle Remix featuring 艾福杰尼&黄旭),2017-10-10 00:00:00.007000
418806241,Sad Song,2011-04-19 00:00:00.007000
471059137,Shady,2012-07-09 00:00:00
567906928,Your Family,2000-01-01 00:00:00.007000
521010174,Drips,2002-05-27 00:00:00
522265810,Chaflam,2017-11-06 00:00:00.007000
573667499,GO,2016-04-15 21:50:35.694000
525084011,如果你还爱我(Live) - live,2000-06-01 00:00:00
26153806,Back Stabbers,2013-03-22 00:00:00.007000
455844530,鬼神鏖战,2014-10-24 00:00:00.007000
530827232,轻易地放下你,1970-01-01 00:00:00
510747133,想要你知道,2015-06-08 00:00:00.007000
399578097,Love Is Pop,2007-12-01 00:00:00
476224940,不将就,2015-04-28 00:00:00.007000
491695888,Blackout,2006-04-10 00:00:00.007000
1350734938,Closer,2017-02-17 00:00:00.007000
1331212946,Benden Sonra,2017-06-21 08:00:00
405332843,"Duo for Violin & Viola in G Major, K. 423:III. Rondeau - Allegro",2008-04-10 08:00:00
549300903,白天不懂夜的黑,2001-02-01 00:00:00
415889669,麦芽糖,2005-11-01 00:00:00
411698787,青柠一片天,2006-07-01 00:00:00
454761347,星の湖(うみ)へ,2004-11-19 00:00:00
484004288,雪の华,2009-01-01 00:00:00.004000
450159756,Bittersweet,2010-03-05 00:00:00
430108544,泪蛋蛋泡在沙蒿林,1998-12-11 00:00:00
470675299,My Time,2003-07-02 00:00:00
482953748,苦情人,2005-12-01 00:00:00
440711397,Rainbow Factory (Orchestral Remix),2016-10-10 00:00:00.007000
420147226,乌克丽丽,2015-01-18 00:00:00.007000
476612347,Annie's Wonderland,1998-01-01 00:00:00.007000
403855925,Sinfonia in B minor Wq 182 No.5:1. Allegretto,2004-08-13 00:00:00.007000
1322546184,晚霞中的红蜻蜓,1998-01-01 00:00:00
454011114,Lolita,2012-01-30 00:00:00
487256956,为了遇见你,2012-07-17 00:00:00
532783177,青鸟Ⅰ,2004-12-01 00:00:00
544380803,对不起，只是忽然很想你 + 下个，路口，见 + 皇后与梦想 (Live),2016-03-16 10:33:54.049000
1375230579,Run,2007-11-09 00:00:00.007000
512419779,Some Enchanted Evening,2017-06-27 00:00:00.007000
402806150,你是我的最爱,2013-01-01 00:00:00.004000
448215788,ئازاپ,2016-05-22 17:13:42.070000
1355812438,Hurricane,2014-09-09 00:00:00.007000
1335304352,爱,1992-02-21 00:00:00
523572089,领悟 (Live),2016-11-18 00:00:00
1323140861,Patterns of Awareness,2015-08-21 00:00:00.007000
567353603,Thrift Shop (Instrumental Version),2014-09-15 00:00:00.007000
407637010,李白,2013-09-04 00:00:00.007000
549580763,Just to Be with You,2013-03-08 00:00:00.007000
1307670429,憂鬱と風船ガム,2016-03-23 00:00:00
529748702,Prologue,1991-10-22 00:00:00.007000
426643324,梦と叶桜,2011-11-16 00:00:00
531528234,分手快乐,2004-04-02 00:00:00
518515022,短发,2017-08-17 16:50:07.419000
480779021,G - Eazy & Carnage - Buddha (THIRD EYE REMIX),2017-05-27 17:49:32.046000
1321331801,Suoh MiKoto,2016-10-22 06:00:00
1348021577,Hold On,2016-11-12 00:00:00.007000
468847110,恋愛ハンター (updated),2013-09-25 00:00:00.007000
1322867008,Half A World Away,2004-07-01 00:00:00.007000
471057077,不让我的眼泪陪我过夜,1998-01-01 00:00:00.007000
1346590868,一生所爱,2013-01-05 00:00:00.007000
508011198,Faded,2017-03-21 00:00:00.007000
1335613544,僕のマニュアル,2017-08-02 00:00:00
1354523991,梨花香,2008-08-07 00:00:00
1342564072,君だけのアタラクシア,2015-05-10 00:00:00
1309685988,スカイクラッドの観測者,2013-06-26 00:00:00.007000
418190341,春,1993-02-01 00:00:00
492069487,Keep out!,2011-08-10 00:00:00
30565712,Hip Hop Is Dead,2008-11-03 00:00:00.007000
470761731,逃,2017-03-20 00:00:00.007000
519759792,Watch Out!!,2011-07-08 00:00:00
444168044,月桃花,2008-03-19 00:00:00
464848174,夢花火,2014-01-01 00:00:00.004000
534715371,夏待ち-TVサイズ-,2006-05-24 00:00:00.007000
35364903,Show me love(Not A Dream),2010-11-24 00:00:00
18397488,Make A Move (Album Version),2016-04-23 08:00:00
402425029,身不由己,2001-01-01 00:00:00.004000
564699670,写给你的歌,2016-03-03 05:08:11.903000
538587878,雨巷,2013-01-01 00:00:00.004000
496223987,極楽浄土,2015-01-01 00:00:00.007000
491259149,恋无可恋,2012-06-15 00:00:00
513926859,“露を吸う群”,2006-01-01 00:00:00
38943553,Falling,2015-02-06 00:00:00.007000
414796250,Ex Girl,2016-05-09 00:00:00.007000
410554814,A.I.N.Y. 爱你,2010-05-14 00:00:00
1342444983,きみが呼ぶ名まえ~夏目友人帐のテーマ,2008-09-24 00:00:00
863689308,快晴・上昇・ハレルーヤ (游☆戯☆王デュエルモンスターズGX),2009-12-23 00:00:00
439594068,窗外,1999-05-01 00:00:00
1358174423,魔术先生,2008-10-15 00:00:00
435990243,怪胎,2008-09-05 00:00:00
507180173,Afroteknik (Original Mix),2016-07-18 00:00:00.007000
556844221,Préludes for Piano - I.st book: IV. Les sons et les parfums tournent dans l'air. Modéré,1962-01-01 00:00:00.093000
1349620193,醉流年,2017-07-07 00:00:00.007000
444229357,舞出我人生,2013-01-01 00:00:00.004000
525702174,牵心（动画《墓王之王寒铁斗》主题曲）,2016-11-11 14:04:55.199000
492731088,Mi Familia,2014-01-21 00:00:00
1309868639,Another Journey (Instrumental),2008-09-26 00:00:00.007000
453928541,人间,1997-07-01 00:00:00
444881151,我到外地去看你,2013-04-15 00:00:00.007000
402837718,Soldier,2013-11-15 00:00:00.007000
1315144477,有人,2010-04-23 00:00:00
549795021,那一年,2000-12-01 00:00:00
509727156,I miss youの3メートル,2015-01-21 00:00:00.007000
450957494,單車,2008-07-11 00:00:00.007000
1323301242,フライ・ミー・トゥ・ザ・ムーン,2012-10-10 00:00:00.007000
543965369,疼你的责任,2002-01-15 00:00:00
1324350697,Amazing Grace (Renaissance Mix),2015-05-12 00:00:00.007000
560617856,Killer Klub,2015-11-11 00:00:00.007000
472101628,"Carmen Fantasy, Op. 25 (after G. Bizet): III. Lento assai",2017-04-14 00:00:00.007000
546553655,Superstar Fly Around,2016-12-14 00:00:00.007000
1343931476,Leaving My Corpse Behind (Original Mix),2014-02-04 00:00:00.007000
1299605324,再也没有 ( RUANCHENGWU Remix ),2017-08-15 21:21:15.693000
1295459454,原乡人,2006-04-01 00:00:00
569376658,St. Louis Blues,2007-01-01 00:00:00.007000
538084698,赤红热血 - 1st Mix,2015-07-06 00:00:00.007000
1355038129,格萨尔王,2010-09-30 00:00:00
467754999,On my Sheep,2014-10-31 00:00:00.007000
34902061,纯电EDM,2015-09-23 16:53:12.305000
1363804204,Waterloo (In The Style Of 'Abba'),2009-10-22 00:00:00
1314871308,一柳弓彦 ～イチリュウの推理,2011-02-28 00:00:00
472596058,moment,2009-07-15 00:00:00.007000
496813418,拔河,1999-10-01 00:00:00
489536790,記号として,2015-11-25 00:00:00.007000
549641351,You are the one,2010-06-23 00:00:00.007000
455893980,カプチーノ,2010-10-20 00:00:00.007000
471413324,Croatian Rhapsody,2003-12-23 00:00:00.007000
532322794,She's Got You,1963-06-10 00:00:00.007000
20150673,I Don't Play,1988-01-01 00:00:00
444438165,SevGi-Nedasi,2016-12-02 13:43:21.898000
1297330791,最熟悉的陌生人,2005-08-30 00:00:00
1317785064,SATU DI ANTARA DUA,2004-01-01 00:00:00
430212346,我们不是说好了吗,2013-04-02 00:00:00.007000
474547922,心を込めて ピエロ,2014-01-01 00:00:00.004000
479645723,She Wolf,2009-09-23 00:00:00.007000
432940970,你做了谁的情人,2011-12-07 00:00:00
498070814,Snow halation,2010-12-22 00:00:00.007000
439523465,아파,2013-10-10 00:00:00.007000
532698682,我不愿让你一个人,2011-12-16 00:00:00
1310430115,No brand girls,2013-04-03 00:00:00.007000
1348943855,月亮代表我的心,2006-04-01 00:00:00
441501994,玩乐,2013-11-26 00:00:00.007000
554877442,君临天下,2014-01-01 00:00:00.004000
430582113,You Raise Me Up,2008-10-13 00:00:00.007000
405777857,I'm Outta Love,2016-03-03 09:37:31.867000
438974496,Wasted (Radio Edit),2014-05-21 00:00:00.007000
464608748,彩虹,2006-02-16 00:00:00
497848212,许一个愿望,2012-03-09 00:00:00
1348127923,【钢琴】宝贝（Cover 张悬）,2016-05-30 22:02:31.118000
1302802289,Summer Days,2001-09-11 00:00:00
432999237,STEP,2014-04-16 00:00:00.007000
445417158,Morning Light,2012-01-01 00:00:00.007000
1360794886,小拳拳捶你胸口,2017-02-14 00:00:00.007000
482739060,岁月歌,2013-12-30 00:00:00.007000
481402581,"Yellow Flicker Beat (From ""The Hunger Games: Mockingjay, Pt. 1"")",2014-09-29 00:00:00.007000
471613696,兰花指,2009-11-08 00:00:00
4010190,Death,2011-03-04 00:00:00.007000
540445984,main theme piano,2017-09-27 00:00:00
404498985,广播剧《外星甜品学长》全一期,2016-02-24 17:22:20.980000
1357045879,他... 是JJ林俊杰... Dance~(就是我、编号89757、曹操、期待爱、不潮不用花钱),2012-12-21 00:00:00.007000
407561799,刘兰芳_杨家将全传_106,2016-03-22 12:07:31.768000
492510967,北极熊,2017-05-19 17:00:17.528000
1326481051,Nan Guinin,2014-12-20 00:00:00.007000
405331577,calliope,2016-03-02 08:03:38.216000
560035629,Three Times a Lady,2011-09-28 00:00:00.007000
1345227377,Goodbye's (The Saddest Word) (Album Version),2002-12-11 08:00:00
557099533,"Cantata BWV 182 ""Himmelskönig, sei willkommen"": Sonata (Grave. Adagio)",2013-05-17 00:00:00.007000
39675780,白费,2012-10-12 00:00:00.007000
865682514,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",2017-02-10 00:00:00.007000
448657541,封锁我一生,1999-01-01 00:00:00.004000
443812788,雾之恋,1984-01-28 00:00:00
569567388,"מחרוזת: תני לי יד,חזור אליה",2008-01-01 00:00:00.007000
558845507,Ausencia,2007-03-12 00:00:00.007000
446905225,（24）浮出水面（放下即可解脱）.mp3,2016-12-14 13:55:02.884000
469024940,ルートスフィア,2014-02-19 00:00:00
1346553789,La La Means I Love You(国),1993-04-01 00:00:00
467755258,OK,2009-09-22 00:00:00.007000
1294863044,Nubes de Silencio,2015-07-15 00:00:00.007000
864895104,又不是真的爱,2002-11-01 00:00:00
17100097,Don't Cry (Edit),2003-03-01 00:00:00
1294675429,还有我,2013-01-15 00:00:00.007000
433615735,Meltdown,2000-02-29 00:00:00.007000
546430188,Aft # 21,2016-05-29 00:00:00.007000
442643729,나비잠 (Sweet Dream) (Inst.),2016-11-19 00:00:00
37797397,Don't You Know,2010-06-01 00:00:00.007000
549301675,Wanderer (Original Mix),2016-03-23 20:08:31.530000
458052626,晚点遇见你，余生都是你,2017-02-05 16:39:27.238000
505994917,早知,1999-12-01 00:00:00
442249670,小庆扬,2004-12-01 00:00:00
488293784,夜的钢琴曲二十四,2009-06-06 00:00:00
403238656,绝世,2004-07-30 00:00:00
455348950,狂想曲,2011-06-30 00:00:00
551909202,我们,2008-01-21 00:00:00
420119418,Summertime Sadness,2012-06-22 00:00:00.007000
466267266,爱得真爱得深,2016-01-15 16:16:32.945000
39878404,像梦一样自由,2011-03-23 00:00:00
26913157,Let's Get Bleeped Tonight (Don Rimini Still Kill Remix),2009-09-17 00:00:00.007000
1295943251,Cooler Than Me,2012-03-05 00:00:00.007000
461191950,需要你,2010-02-02 00:00:00
457901402,Could It Be (Nebudem ztrácet cas),2007-12-17 00:00:00.007000
438570635,Sugar Free,2014-09-11 00:00:00.007000
417493766,原来你什么都不想要 (Live) (第三名),2015-12-13 11:10:47.769000
36306807,会长大的幸福,2009-05-29 00:00:00
1306140472,祈りの歌,2002-01-01 00:00:00.004000
511838687,等我回家,2013-10-08 00:00:00.007000
491723148,A Place Nearby,2008-01-01 00:00:00.007000
451490623,冤家,2010-03-23 00:00:00
546337827,听说爱情回来过,2006-08-01 00:00:00
1355867700,爱我的人和我爱的人,2009-01-01 00:00:00.004000
437698746,男人不该让女人流眼泪,1996-09-06 00:00:00
428727040,Dust And Dirt,2012-04-16 00:00:00
531732846,Beautiful Girls,2015-04-17 00:00:00.007000
1366341831,"Symphony No. 41 in C Major, K. 551, ""Jupiter"": II. Andante cantabile",2008-05-19 00:00:00
1332292682,INTRO. 권지용 (Middle Fingers-Up),2017-06-08 00:00:00.007000
410012391,Like Herod,1997-10-27 00:00:00.007000
433659989,Good Feeling,2012-01-01 00:00:00.004000
27241200,You Haven't Seen the Last of Me (Dave Audé Radio Edit),2010-11-24 00:00:00.007000
485769003,Today's the Day,2015-09-10 00:00:00.007000
40162326,Moonshine,2012-11-19 00:00:00.007000
468204899,Valentine,2017-01-27 00:00:00.007000
432537903,Storming the Guilty,2014-11-04 00:00:00
489668413,美好的昨天,2015-04-14 00:00:00.007000
34591371,Pieces,2008-11-05 00:00:00.007000
491013612,人生的回转木马,2005-02-04 00:00:00
1336827254,I Just Wanna Dance,2016-05-10 23:25:07.576000
464625948,【日语美文】桜の木の下に（2）,2017-03-10 21:11:46.435000
463106903,“拝啓○○さん”,2007-08-29 00:00:00.007000
1351110607,Floating Thoughts (feat. Oneira),2014-02-07 00:00:00
479810555,Dream tonight,2011-11-28 00:00:00.007000
482772278,Love Life,2013-10-29 00:00:00.007000
450022110,눈을 감아도,2014-10-20 00:00:00.007000
864502435,LOVE,2017-01-15 00:00:00.007000
549638384,애인이 생기면 하고 싶은 일,2014-01-01 00:00:00.004000
1342481513,ダイスキ[Live Mix],2016-12-23 00:00:00.007000
474062725,もう10日目か,2011-02-23 00:00:00
430487683,Love You Like A Love Song,2011-07-04 00:00:00
447596594,Once Upon a Rainy Day,2016-03-03 12:29:47.226000
1334209985,All I Want,2015-11-27 00:00:00.007000
30761547,A Taste Of Honey,1992-01-01 00:00:00.004000
528028955,呦叻,2013-02-24 00:00:00.007000
1329600602,"Tam Daleko, Tam Za Mořem",1999-11-22 00:00:00.007000
473528024,Sunshine Girl (English Version),2012-02-13 00:00:00
465028528,20170311狐说-《失物之书》推荐,2017-03-12 01:09:20.667000
37377216,不動要塞,2012-09-26 00:00:00.007000
1340036,Passion,2010-05-25 00:00:00.007000
1375533974,胡笳十八拍 据《五知斋琴谱》,2007-06-23 00:00:00
412166603,礼物,2006-07-01 00:00:00
487518870,梦仍是一样,1993-12-01 00:00:00
35959521,Magia,2013-12-25 00:00:00.007000
492376581,等你一万年,1998-01-01 00:00:00
424993823,想对你说,2013-03-29 00:00:00.007000
481343080,九月,1999-01-01 00:00:00
566863588,Aquellos Ojitos Verdes,2015-03-24 00:00:00.007000
508442697,Kabus,2006-03-07 00:00:00.007000
